Date,Open,High,Low,Close,Adj Close,Volume
2007-05-02,100.620003,100.620003,100.529999,100.589996,76.585243,28400
2007-05-03,100.489998,100.500000,100.389999,100.500000,76.516739,12900
2007-05-04,100.650002,100.669998,100.599998,100.650002,76.630905,64900
2007-05-07,100.519997,100.690002,100.519997,100.690002,76.661346,1500
2007-05-08,100.699997,100.760002,100.680000,100.709999,76.676613,8800
2007-05-09,100.699997,100.739998,100.470001,100.550003,76.554794,10300
2007-05-10,100.570000,100.650002,100.570000,100.650002,76.630905,12200
2007-05-11,100.830002,100.830002,100.580002,100.580002,76.577606,1400
2007-05-14,100.559998,100.559998,100.430000,100.430000,76.463432,8400
2007-05-15,100.500000,100.550003,100.360001,100.440002,76.471031,8300
2007-05-16,100.449997,100.519997,100.449997,100.510002,76.524330,4700
2007-05-17,100.349998,100.410004,100.260002,100.279999,76.349251,8800
2007-05-18,100.239998,100.260002,100.050003,100.099998,76.212173,3300
2007-05-21,100.050003,100.239998,100.050003,100.239998,76.318741,5300
2007-05-22,100.059998,100.150002,99.989998,99.989998,76.128380,9900
2007-05-23,100.129997,100.129997,99.970001,99.989998,76.128380,4000
2007-05-24,100.019997,100.040001,99.849998,100.029999,76.158836,11400
2007-05-25,99.959999,100.040001,99.919998,99.930000,76.082726,10600
2007-05-29,99.949997,99.949997,99.790001,99.839996,76.014214,10800
2007-05-30,100.050003,100.050003,99.839996,99.900002,76.059898,18600
2007-05-31,99.889999,99.910004,99.680000,99.809998,75.991394,9600
2007-06-01,99.050003,99.290001,99.019997,99.120003,75.756729,49100
2007-06-04,99.120003,99.250000,99.059998,99.250000,75.856110,6800
2007-06-05,99.089996,99.110001,98.930000,99.040001,75.695587,16600
2007-06-06,99.000000,99.199997,99.000000,99.199997,75.817833,27900
2007-06-07,98.820000,98.860001,98.739998,98.750000,75.473923,3000
2007-06-08,98.669998,98.790001,98.570000,98.750000,75.473923,6000
2007-06-11,98.660004,98.820000,98.660004,98.769997,75.489189,6200
2007-06-12,98.500000,98.550003,98.330002,98.349998,75.168236,8000
2007-06-13,98.400002,98.550003,98.330002,98.510002,75.290504,13200
2007-06-14,98.510002,98.580002,98.379997,98.470001,75.259949,3800
2007-06-15,98.550003,98.769997,98.550003,98.760002,75.481598,14800
2007-06-18,98.730003,98.849998,98.669998,98.830002,75.535088,9200
2007-06-19,98.980003,99.099998,98.940002,99.099998,75.741440,5200
2007-06-20,99.059998,99.059998,98.870003,98.959999,75.634499,74400
2007-06-21,98.980003,99.019997,98.839996,98.889999,75.580917,8900
2007-06-22,98.889999,99.129997,98.800003,99.099998,75.741440,8900
2007-06-25,99.330002,99.330002,99.199997,99.230003,75.840805,4200
2007-06-26,99.389999,99.389999,99.150002,99.279999,75.879028,6800
2007-06-27,99.519997,99.550003,99.379997,99.400002,75.970718,5000
2007-06-28,99.360001,99.379997,99.239998,99.260002,75.863686,3200
2007-06-29,99.320000,99.589996,99.300003,99.580002,76.108330,4000
2007-07-02,99.290001,99.360001,99.209999,99.330002,76.220345,11300
2007-07-03,99.320000,99.389999,99.180000,99.190002,76.112900,3700
2007-07-05,99.000000,99.019997,98.760002,98.779999,75.798264,4100
2007-07-06,98.699997,98.709999,98.529999,98.629997,75.683197,6200
2007-07-09,98.750000,98.779999,98.699997,98.730003,75.759995,5300
2007-07-10,99.120003,99.309998,99.080002,99.309998,76.204948,36200
2007-07-11,99.300003,99.379997,99.070000,99.070000,76.020828,6200
2007-07-12,99.150002,99.169998,98.919998,98.959999,75.936440,11200
2007-07-13,99.089996,99.089996,98.940002,99.040001,75.997803,3200
2007-07-16,99.080002,99.290001,99.040001,99.269997,76.174294,26400
2007-07-17,99.050003,99.269997,99.050003,99.190002,76.112900,6700
2007-07-18,99.250000,99.529999,99.250000,99.440002,76.304756,17900
2007-07-19,99.349998,99.410004,99.220001,99.400002,76.274033,13000
2007-07-20,99.570000,99.830002,99.570000,99.760002,76.550262,53700
2007-07-23,99.739998,99.809998,99.650002,99.760002,76.550262,123700
2007-07-24,99.839996,99.940002,99.820000,99.940002,76.688461,8800
2007-07-25,99.989998,100.099998,99.989998,100.029999,76.757454,26400
2007-07-26,100.449997,100.800003,100.449997,100.699997,77.271606,53700
2007-07-27,100.769997,100.900002,100.650002,100.790001,77.340660,14400
2007-07-30,100.830002,100.870003,100.580002,100.580002,77.179535,9700
2007-07-31,100.510002,100.809998,100.500000,100.809998,77.356033,37300
2007-08-01,100.029999,100.599998,100.029999,100.250000,77.209663,5500
2007-08-02,100.330002,100.470001,100.290001,100.440002,77.356033,4700
2007-08-03,100.519997,100.849998,100.519997,100.849998,77.671768,13400
2007-08-06,100.750000,100.919998,100.529999,100.529999,77.425316,7500
2007-08-07,100.629997,100.669998,100.389999,100.389999,77.317505,12800
2007-08-08,100.349998,100.349998,99.949997,100.230003,77.194298,13100
2007-08-09,100.650002,100.669998,100.480003,100.660004,77.525467,116100
2007-08-10,100.800003,100.800003,100.500000,100.519997,77.417625,28900
2007-08-13,100.500000,100.720001,100.480003,100.699997,77.556229,4900
2007-08-14,100.550003,101.919998,100.550003,101.919998,78.495827,6100
2007-08-15,101.099998,101.269997,100.959999,101.139999,77.895126,18400
2007-08-16,101.400002,102.070000,101.400002,101.870003,78.457382,30100
2007-08-17,101.379997,101.720001,101.379997,101.550003,78.210922,82300
2007-08-20,101.680000,101.889999,101.680000,101.760002,78.372635,8400
2007-08-21,102.150002,102.150002,101.820000,102.050003,78.595955,30900
2007-08-22,101.760002,101.879997,101.589996,101.730003,78.349518,16300
2007-08-23,101.650002,101.790001,101.540001,101.599998,78.249382,25600
2007-08-24,101.650002,101.699997,101.379997,101.529999,78.195450,7600
2007-08-27,101.629997,101.709999,101.459999,101.709999,78.334099,11500
2007-08-28,101.919998,102.300003,101.919998,102.300003,78.788544,7400
2007-08-29,102.339996,102.410004,101.949997,101.949997,78.518974,51500
2007-08-30,102.300003,102.389999,102.120003,102.330002,78.811607,10700
2007-08-31,102.050003,102.320000,101.879997,102.300003,78.788544,13200
2007-09-04,101.980003,101.980003,101.739998,101.849998,78.733635,8600
2007-09-05,102.000000,102.349998,102.000000,102.349998,79.120178,25000
2007-09-06,102.349998,102.349998,102.089996,102.099998,78.926872,60200
2007-09-07,102.449997,102.889999,102.449997,102.779999,79.452568,26400
2007-09-10,102.849998,103.139999,102.809998,103.000000,79.622627,73100
2007-09-11,102.930000,102.989998,102.739998,102.739998,79.421646,6900
2007-09-12,102.699997,102.779999,102.550003,102.669998,79.367523,16500
2007-09-13,102.410004,102.470001,102.099998,102.239998,79.035118,134400
2007-09-14,102.599998,102.599998,102.190002,102.339996,79.112411,8200
2007-09-17,102.129997,102.339996,102.129997,102.320000,79.096985,3300
2007-09-18,102.129997,102.449997,102.099998,102.449997,79.197472,6500
2007-09-19,102.410004,102.410004,102.139999,102.400002,79.158829,211500
2007-09-20,102.050003,102.169998,101.629997,101.650002,78.579010,12900
2007-09-21,101.839996,101.989998,101.739998,101.949997,78.810982,28000
2007-09-24,101.930000,102.050003,101.809998,102.040001,78.880524,19800
2007-09-25,102.360001,102.370003,102.120003,102.169998,78.980988,13100
2007-09-26,102.070000,102.269997,102.029999,102.220001,79.019630,18800
2007-09-27,102.260002,102.459999,102.260002,102.449997,79.197472,6800
2007-09-28,102.379997,102.599998,102.269997,102.400002,79.158829,24300
2007-10-01,102.099998,102.220001,101.919998,102.089996,79.199158,46600
2007-10-02,101.980003,102.290001,101.900002,102.239998,79.315483,12400
2007-10-03,102.400002,102.400002,102.040001,102.129997,79.230156,6200
2007-10-04,102.139999,102.260002,102.089996,102.230003,79.307755,9300
2007-10-05,101.800003,101.849998,101.650002,101.750000,78.935387,8400
2007-10-08,101.680000,101.989998,101.680000,101.989998,79.121552,19600
2007-10-09,101.769997,101.790001,101.610001,101.610001,78.826744,37000
2007-10-10,101.480003,101.720001,101.430000,101.660004,78.865601,9000
2007-10-11,101.480003,101.720001,101.389999,101.709999,78.904358,45800
2007-10-12,101.580002,101.650002,101.480003,101.570000,78.795753,42500
2007-10-15,101.300003,101.540001,101.300003,101.489998,78.733688,5600
2007-10-16,101.699997,101.730003,101.589996,101.720001,78.912056,15300
2007-10-17,101.730003,102.120003,101.730003,102.059998,79.175842,10200
2007-10-18,102.300003,102.540001,102.300003,102.529999,79.540504,26200
2007-10-19,102.669998,102.940002,102.669998,102.940002,79.858559,40400
2007-10-22,102.910004,103.059998,102.790001,102.940002,79.858559,11400
2007-10-23,102.599998,103.029999,102.599998,102.900002,79.827522,39900
2007-10-24,103.019997,103.430000,103.019997,103.279999,80.122307,49900
2007-10-25,103.379997,103.419998,103.239998,103.300003,80.137817,10000
2007-10-26,103.150002,103.379997,103.000000,103.209999,80.067970,16800
2007-10-29,103.150002,103.250000,103.010002,103.190002,80.052528,15500
2007-10-30,103.209999,103.220001,103.010002,103.209999,80.067970,12600
2007-10-31,103.080002,103.120003,102.709999,102.849998,79.788734,17800
2007-11-01,102.550003,103.120003,102.550003,103.050003,80.226257,24600
2007-11-02,103.080002,103.440002,103.050003,103.180000,80.327492,12200
2007-11-05,103.400002,103.430000,103.199997,103.220001,80.358612,18300
2007-11-06,103.139999,103.300003,103.089996,103.129997,80.288536,5500
2007-11-07,103.199997,103.570000,103.199997,103.500000,80.576576,30200
2007-11-08,103.559998,103.959999,103.559998,103.820000,80.825722,102400
2007-11-09,104.199997,104.230003,103.949997,104.160004,81.090416,22800
2007-11-12,104.290001,104.300003,104.080002,104.290001,81.191612,13100
2007-11-13,104.080002,104.080002,103.669998,103.669998,80.708954,13700
2007-11-14,103.599998,103.900002,103.599998,103.900002,80.888000,24900
2007-11-15,104.199997,104.449997,103.959999,104.300003,81.199417,21600
2007-11-16,104.199997,104.559998,104.199997,104.300003,81.199417,25100
2007-11-19,104.260002,105.120003,104.260002,104.980003,81.728836,8900
2007-11-20,105.040001,105.250000,104.760002,105.000000,81.744362,75300
2007-11-21,105.580002,105.870003,105.470001,105.650002,82.250420,21400
2007-11-23,105.500000,105.500000,105.209999,105.279999,81.962341,28100
2007-11-26,105.519997,106.349998,105.389999,106.160004,82.647453,47100
2007-11-27,106.250000,106.250000,105.400002,105.589996,82.203697,45000
2007-11-28,105.599998,105.660004,105.169998,105.339996,82.009064,20900
2007-11-29,105.750000,105.910004,105.580002,105.720001,82.304947,25100
2007-11-30,105.449997,105.900002,105.330002,105.900002,82.445038,27500
2007-12-03,108.760002,108.760002,105.610001,106.000000,82.790268,38300
2007-12-04,105.949997,106.129997,105.730003,105.959999,82.758995,57300
2007-12-05,105.900002,106.029999,105.669998,105.820000,82.649651,49600
2007-12-06,105.870003,105.870003,105.370003,105.389999,82.313850,32200
2007-12-07,105.230003,105.330002,104.839996,105.120003,82.102959,51300
2007-12-10,105.239998,105.260002,104.750000,104.809998,81.860832,85200
2007-12-11,105.120003,106.000000,104.900002,106.000000,82.790268,40700
2007-12-12,104.879997,105.500000,104.750000,105.230003,82.188812,54500
2007-12-13,105.160004,105.190002,104.050003,104.940002,81.962387,56400
2007-12-14,104.680000,104.790001,104.510002,104.559998,81.665482,35800
2007-12-17,104.750000,105.110001,104.709999,105.110001,82.095161,51700
2007-12-18,105.059998,105.360001,104.919998,105.070000,82.063889,19900
2007-12-19,105.419998,105.629997,105.050003,105.589996,82.470024,13000
2007-12-20,105.570000,105.790001,105.400002,105.610001,82.485641,26900
2007-12-21,105.389999,105.389999,105.000000,105.080002,82.071640,17500
2007-12-24,104.750000,104.959999,104.750000,104.860001,81.899864,7900
2007-12-26,104.779999,104.900002,104.510002,104.540001,81.649956,14500
2007-12-27,104.540001,104.669998,104.440002,104.660004,82.004128,15800
2007-12-28,104.959999,105.300003,104.900002,105.199997,82.427223,13800
2007-12-31,105.629997,105.629997,105.230003,105.519997,82.677971,204500
2008-01-02,105.660004,106.160004,105.419998,106.070000,83.108879,56600
2008-01-03,106.029999,106.250000,105.900002,106.230003,83.234268,10200
2008-01-04,106.550003,106.699997,106.500000,106.589996,83.516335,65300
2008-01-07,106.540001,106.739998,106.510002,106.699997,83.602516,41100
2008-01-08,106.589996,106.830002,106.449997,106.779999,83.665146,27900
2008-01-09,106.989998,107.180000,106.830002,106.830002,83.704361,122600
2008-01-10,106.910004,107.010002,106.669998,106.769997,83.657349,115900
2008-01-11,106.849998,107.199997,106.839996,107.180000,83.978592,26800
2008-01-14,107.150002,107.269997,107.070000,107.250000,84.033386,39900
2008-01-15,107.419998,107.529999,107.209999,107.529999,84.252815,88200
2008-01-16,107.610001,107.739998,107.349998,107.500000,84.229340,86400
2008-01-17,107.430000,108.059998,107.430000,108.040001,84.652435,39400
2008-01-18,107.900002,108.230003,107.739998,108.000000,84.621063,46300
2008-01-22,109.180000,109.180000,108.550003,108.970001,85.381096,104600
2008-01-23,110.019997,110.019997,108.650002,108.760002,85.216576,49200
2008-01-24,108.709999,108.739998,108.110001,108.110001,84.707260,131500
2008-01-25,107.699997,108.589996,107.610001,108.589996,85.083374,27000
2008-01-28,108.309998,108.580002,108.239998,108.430000,84.957985,48900
2008-01-29,108.220001,108.279999,107.940002,108.110001,84.707260,207500
2008-01-30,107.970001,108.250000,107.790001,108.239998,84.809166,40500
2008-01-31,108.750000,108.760002,108.370003,108.610001,85.099030,77800
2008-02-01,108.580002,108.730003,108.309998,108.570000,85.282028,218100
2008-02-04,108.230003,108.430000,108.209999,108.250000,85.030701,38100
2008-02-05,108.839996,108.989998,108.709999,108.949997,85.580551,65700
2008-02-06,108.739998,108.900002,108.620003,108.820000,85.478401,43900
2008-02-07,108.900002,108.900002,107.970001,108.199997,84.991417,32300
2008-02-08,108.449997,108.779999,108.430000,108.769997,85.439102,114900
2008-02-11,108.830002,109.059998,108.750000,108.910004,85.549141,30900
2008-02-12,108.580002,108.889999,108.330002,108.830002,85.486343,56200
2008-02-13,108.680000,108.930000,108.620003,108.680000,85.368431,194200
2008-02-14,108.489998,108.599998,108.309998,108.480003,85.211349,53500
2008-02-15,108.610001,108.610001,108.449997,108.589996,85.297745,46800
2008-02-19,108.129997,108.370003,107.809998,107.910004,84.763664,56600
2008-02-20,107.839996,108.080002,107.680000,107.760002,84.645821,16300
2008-02-21,107.720001,108.580002,107.709999,108.529999,85.250656,159700
2008-02-22,108.430000,108.680000,108.269997,108.279999,85.054276,60500
2008-02-25,108.139999,108.209999,107.750000,107.839996,84.708626,54000
2008-02-26,107.949997,108.190002,107.910004,108.080002,84.897179,58400
2008-02-27,108.599998,108.629997,108.110001,108.260002,85.038589,15700
2008-02-28,108.720001,109.160004,108.680000,109.110001,85.706238,47200
2008-02-29,109.650002,110.019997,109.550003,110.019997,86.421036,26300
2008-03-03,109.699997,109.800003,109.489998,109.620003,86.297485,162800
2008-03-04,109.820000,110.099998,109.500000,109.580002,86.265945,26900
2008-03-05,109.680000,109.699997,109.239998,109.339996,86.077011,56200
2008-03-06,109.570000,110.010002,109.570000,109.889999,86.509972,45000
2008-03-07,110.330002,110.379997,109.739998,110.190002,86.746178,87200
2008-03-10,110.209999,110.680000,110.180000,110.570000,87.045288,45800
2008-03-11,109.669998,109.820000,109.480003,109.519997,86.218735,30400
2008-03-12,109.720001,110.379997,109.599998,110.360001,86.879967,30700
2008-03-13,110.599998,110.699997,109.989998,110.169998,86.730385,120000
2008-03-14,110.360001,111.040001,110.360001,110.910004,87.312973,191700
2008-03-17,111.480003,111.769997,111.190002,111.440002,87.730255,80300
2008-03-18,111.260002,111.279999,110.650002,110.750000,87.187012,51000
2008-03-19,110.610001,111.279999,110.519997,111.269997,87.596375,162000
2008-03-20,111.260002,111.290001,110.879997,111.150002,87.501938,61100
2008-03-24,110.459999,110.489998,109.820000,109.870003,86.494255,98500
2008-03-25,110.040001,110.199997,109.790001,109.949997,86.557236,67200
2008-03-26,110.239998,110.320000,110.000000,110.250000,86.793427,97100
2008-03-27,110.089996,110.330002,110.000000,110.209999,86.761978,22000
2008-03-28,110.230003,110.440002,110.059998,110.419998,86.927216,36700
2008-03-31,110.680000,110.690002,110.510002,110.629997,87.092552,46300
2008-04-01,109.900002,109.910004,109.400002,109.500000,86.401344,140100
2008-04-02,109.320000,109.389999,109.010002,109.190002,86.156731,137400
2008-04-03,109.430000,109.449997,108.949997,109.029999,86.030479,37500
2008-04-04,109.410004,109.599998,109.410004,109.559998,86.448662,30100
2008-04-07,109.120003,109.279999,108.750000,109.000000,86.006805,84500
2008-04-08,109.180000,109.290001,109.029999,109.050003,86.046257,265400
2008-04-09,109.320000,109.709999,109.220001,109.620003,86.496086,73800
2008-04-10,109.669998,109.739998,109.260002,109.370003,86.298798,41500
2008-04-11,109.690002,109.809998,109.639999,109.750000,86.598663,31200
2008-04-14,109.669998,109.849998,109.570000,109.599998,86.480240,54700
2008-04-15,109.400002,109.529999,109.220001,109.269997,86.219894,26800
2008-04-16,109.190002,109.260002,108.570000,108.650002,85.730698,91200
2008-04-17,108.620003,108.750000,108.190002,108.440002,85.564934,74900
2008-04-18,107.970001,108.250000,107.610001,108.230003,85.399269,199300
2008-04-21,108.099998,108.290001,107.940002,108.129997,85.320313,89700
2008-04-22,108.019997,108.209999,108.000000,108.169998,85.351898,68300
2008-04-23,108.150002,108.180000,107.959999,108.000000,85.217796,30700
2008-04-24,107.709999,107.790001,107.279999,107.440002,84.775894,114400
2008-04-25,107.320000,107.470001,107.160004,107.230003,84.610222,95900
2008-04-28,107.309998,107.570000,107.309998,107.480003,84.807487,22300
2008-04-29,107.629997,107.790001,107.519997,107.669998,84.957390,100200
2008-04-30,107.599998,107.919998,107.360001,107.839996,85.091530,102900
2008-05-01,107.900002,107.930000,107.360001,107.360001,84.924644,184800
2008-05-02,106.959999,107.220001,106.910004,106.980003,84.624023,151300
2008-05-05,107.190002,107.269997,106.730003,107.150002,84.758430,89600
2008-05-06,107.400002,107.480003,107.059998,107.070000,84.695244,83200
2008-05-07,106.980003,107.410004,106.980003,107.370003,84.932503,46500
2008-05-08,107.500000,107.870003,107.470001,107.870003,85.328064,17400
2008-05-09,108.000000,108.070000,107.830002,107.889999,85.343834,66100
2008-05-12,107.809998,108.019997,107.699997,107.699997,85.193550,21600
2008-05-13,107.300003,107.360001,107.000000,107.019997,84.655632,51100
2008-05-14,107.239998,107.239998,106.639999,106.879997,84.544937,46000
2008-05-15,106.889999,107.360001,106.889999,107.360001,84.924644,173100
2008-05-16,107.120003,107.550003,107.120003,107.180000,84.782227,31300
2008-05-19,107.309998,107.459999,107.099998,107.430000,84.979988,23600
2008-05-20,107.540001,107.720001,107.500000,107.650002,85.154022,85600
2008-05-21,107.449997,107.629997,107.339996,107.440002,84.987900,60400
2008-05-22,107.040001,107.040001,106.639999,106.820000,84.497490,90700
2008-05-23,107.040001,107.269997,107.010002,107.269997,84.853432,52900
2008-05-27,106.860001,107.080002,106.769997,106.800003,84.481636,92400
2008-05-28,106.610001,106.650002,106.279999,106.290001,84.078232,63100
2008-05-29,106.070000,106.150002,105.760002,106.040001,83.880455,113500
2008-05-30,106.349998,106.400002,106.230003,106.250000,84.046562,52700
2008-06-02,107.209999,107.209999,103.470001,106.440002,84.421722,161200
2008-06-03,106.400002,107.120003,106.320000,106.989998,84.858002,660900
2008-06-04,107.150002,107.150002,106.720001,106.790001,84.699417,338900
2008-06-05,106.510002,106.669998,106.389999,106.389999,84.382095,98600
2008-06-06,106.739998,107.180000,106.739998,107.070000,84.921394,33600
2008-06-09,106.470001,106.620003,106.139999,106.199997,84.231354,60300
2008-06-10,105.940002,105.940002,105.500000,105.559998,83.723701,158500
2008-06-11,105.879997,106.139999,105.599998,105.889999,83.985519,21300
2008-06-12,105.389999,105.459999,104.919998,104.940002,83.232025,45400
2008-06-13,105.059998,105.339996,104.790001,104.830002,83.144844,235900
2008-06-16,105.040001,105.040001,104.790001,104.800003,83.120956,36500
2008-06-17,105.050003,105.250000,104.930000,105.239998,83.470001,37200
2008-06-18,105.389999,105.639999,105.339996,105.570000,83.731720,31200
2008-06-19,105.320000,105.440002,105.120003,105.120003,83.374771,25900
2008-06-20,105.550003,105.680000,105.430000,105.519997,83.692039,12200
2008-06-23,105.559998,105.580002,105.290001,105.379997,83.580986,48400
2008-06-24,105.580002,105.919998,105.580002,105.760002,83.882378,62600
2008-06-25,105.790001,105.900002,105.470001,105.839996,83.945824,118100
2008-06-26,106.250000,106.430000,106.099998,106.400002,84.390015,78400
2008-06-27,106.660004,106.769997,106.570000,106.699997,84.627930,24500
2008-06-30,106.550003,106.800003,106.540001,106.750000,84.667595,16300
2008-07-01,106.900002,106.900002,106.339996,106.360001,84.577705,89500
2008-07-02,106.500000,106.680000,106.410004,106.610001,84.776550,210300
2008-07-03,106.589996,106.830002,106.550003,106.779999,84.911705,186600
2008-07-07,106.750000,107.290001,106.680000,107.040001,85.118439,77500
2008-07-08,106.980003,107.250000,106.980003,107.120003,85.182098,14600
2008-07-09,106.989998,107.599998,106.989998,107.570000,85.539948,23800
2008-07-10,107.480003,107.629997,107.379997,107.529999,85.508141,27300
2008-07-11,107.430000,107.430000,106.680000,106.779999,84.911705,28200
2008-07-14,106.860001,107.360001,106.760002,107.220001,85.261589,38600
2008-07-15,107.440002,107.879997,107.400002,107.570000,85.539948,267300
2008-07-16,107.449997,107.529999,107.099998,107.099998,85.166191,154400
2008-07-17,107.040001,107.139999,106.480003,106.650002,84.808357,62300
2008-07-18,106.690002,106.830002,106.250000,106.290001,84.522133,115400
2008-07-21,106.269997,106.430000,106.099998,106.410004,84.617538,29600
2008-07-22,106.389999,106.389999,106.029999,106.150002,84.410698,18200
2008-07-23,105.959999,106.050003,105.750000,106.040001,84.323250,56400
2008-07-24,106.139999,106.730003,106.110001,106.709999,84.856026,92000
2008-07-25,106.580002,106.730003,106.309998,106.400002,84.609612,585600
2008-07-28,106.730003,106.919998,106.660004,106.879997,84.991226,77000
2008-07-29,106.720001,106.720001,106.489998,106.580002,84.752731,43100
2008-07-30,106.459999,106.790001,106.389999,106.720001,84.864044,88500
2008-07-31,107.180000,107.300003,107.059998,107.239998,85.277542,25000
2008-08-01,106.930000,107.120003,106.930000,107.089996,85.371597,24500
2008-08-04,107.010002,107.230003,106.930000,107.029999,85.323769,394800
2008-08-05,106.879997,106.989998,106.800003,106.809998,85.148369,108500
2008-08-06,106.760002,106.790001,106.500000,106.769997,85.116447,141500
2008-08-07,107.070000,107.470001,107.070000,107.440002,85.650581,19000
2008-08-08,107.449997,107.459999,107.139999,107.269997,85.515076,37700
2008-08-11,107.190002,107.190002,106.709999,106.940002,85.252045,23400
